DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1982,88.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1983,96.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1984,95.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1985,98.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1986,103.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1987,112.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1988,104.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1989,111.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1990,111.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1991,116.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1992,111.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1993,117.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1994,113.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1995,113.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1996,116.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1997,114.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1998,116.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,1999,108.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,2000,101.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,2001,102.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,BE,2002,96.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,CZ,2003,53.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,CZ,2004,45.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,CZ,2005,46.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,CZ,2006,45.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,CZ,2007,45.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,CZ,2008,34.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1990,419.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1991,404.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1992,432.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1993,434.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1994,385.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1995,378.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1996,350.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1997,349.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DE,1998,373.3,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1973,0.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1974,158.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1975,152.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1976,196.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1977,180.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1978,205.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1979,189.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1980,182.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1981,151.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1982,169.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1983,153.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1984,152.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1985,161.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1986,160.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1987,153.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1988,148.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1989,137.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1990,156.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1991,152.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1992,171.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1993,161.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1994,147.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1995,156.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1996,153.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1997,158.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1998,171.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,1999,174.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2000,167.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2001,177.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2002,197.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2003,199.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2004,209.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2005,206.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2006,195.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2007,218.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,DK,2008,212.0,p
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1981,40.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1982,23.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1983,25.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1984,21.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1985,24.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1986,22.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1987,21.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1988,22.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1989,31.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1990,28.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1991,18.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1992,23.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1993,21.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1994,19.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,EL,1995,20.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1984,232.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1985,217.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1986,228.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1987,241.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1988,233.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1989,198.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1990,220.3,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1991,214.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1992,215.3,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1993,230.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1994,192.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1995,221.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1996,199.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1997,228.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1998,245.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,1999,254.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2000,224.3,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2001,223.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2002,265.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2003,243.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2004,260.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2005,251.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2006,232.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2007,254.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,ES,2008,220.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FI,1994,25.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FI,1995,24.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FI,1996,30.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FI,1997,28.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FI,1998,28.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FI,1999,29.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1969,239.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1970,234.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1971,153.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1972,170.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1973,135.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1974,188.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1975,172.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1976,194.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1977,166.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1978,163.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1979,144.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1980,178.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1981,162.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1982,164.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1983,160.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1984,155.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1985,148.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1986,161.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1987,169.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1988,151.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1989,145.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1990,158.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1991,157.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1992,165.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1993,170.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1994,180.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1995,185.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1996,193.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1997,192.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,FR,1998,198.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1990,106.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1991,56.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1992,64.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1993,43.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1994,41.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1995,60.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1996,49.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1997,56.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1998,91.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,1999,61.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2000,70.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2001,63.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2002,74.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2003,60.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2004,51.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2005,54.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2006,57.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2007,55.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,HU,2008,41.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1973,0.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1974,10.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1975,11.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1976,14.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1977,13.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1978,16.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1979,13.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1980,12.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1981,13.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1982,14.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1983,15.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1984,14.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1985,13.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1986,15.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1987,14.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1988,15.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1989,15.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1990,21.4,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1991,20.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1992,24.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1993,24.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1994,22.5,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1995,22.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1996,25.1,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IE,1997,26.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1969,113.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1970,117.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1971,104.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1972,156.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1973,152.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1974,162.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1975,150.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1976,206.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1977,208.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1978,178.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1979,163.3,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1980,170.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1981,170.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1982,175.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1983,177.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1984,178.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1985,177.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1986,142.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1987,142.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1988,142.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1989,118.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1990,100.7,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1991,91.6,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1992,74.9,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1993,75.2,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1994,67.8,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1995,72.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1996,70.0,
ESTAT:APRO_MT_LSPIG(1.0),27/06/22 23:00:00,A,A3120KA,M04,THS_HD,IT,1997,70.0,
