DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2015,1568.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2016,1583.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2017,1565.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2018,1560.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2019,1512.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2020,1517.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,2021,1503.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1993,547.50,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1994,475.80,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1995,423.80,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1996,399.20,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1997,371.90,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1998,345.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,1999,323.40,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,2000,281.10,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,2001,282.90,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,2002,273.20,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EE,2003,257.20,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1982,849.50,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1983,832.49,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1984,793.86,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1985,796.80,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1986,789.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1987,793.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1988,786.17,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1989,721.48,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1990,709.75,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1991,685.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1992,645.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1993,629.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,EL,1994,539.00,
